snapshot_date,Subgroup,Utilisation %
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-11,SS30,100.0
2026-02-11,IBC,88.9
2026-02-11,SS20,88.9
2026-02-11,SS10,86.0
2026-02-11,SMOKE,85.7
2026-02-11,TANK,80.3
2026-02-11,STAIRS,79.3
2026-02-11,WC31,78.0
2026-02-11,WC21,77.1
2026-02-11,AV24,75.4
2026-02-11,BOOT,75.0
2026-02-11,MOBILE12,69.6
2026-02-11,STATIC24,69.2
2026-02-11,AV12,69.2
2026-02-11,AV20,68.2
2026-02-11,AV8,66.7
2026-02-11,SOLARLOO,65.9
2026-02-11,WCSTEP,65.4
2026-02-11,EVENTLOO,59.6
2026-02-11,AV32ECO,55.9
2026-02-11,AV32,55.6
2026-02-11,WC41,50.0
2026-02-11,PUMP,44.7
2026-02-11,DDALOO,44.4
2026-02-11,LOO,34.7
2026-02-11,WC51,33.3
2026-02-11,INTDEL,0.0
2026-02-11,INTCOL,0.0
2026-02-11,GENERATOR,0.0
2026-02-11,FURNITURE ITEMS,0.0
2026-02-11,INST/DISM,0.0
2026-02-11,INCSERVICE,0.0
2026-02-11,DAMAGE LABOUR,0.0
2026-02-11,EXTDEL,0.0
2026-02-11,EXTCOL,0.0
2026-02-11,DAMAGE WAIVER,0.0
2026-02-11,DAMAGE PARTS,0.0
2026-02-11,DAMAGE,0.0
2026-02-11,FUEL,0.0
2026-02-11,EXTREP,0.0
2026-02-11,REL,0.0
2026-02-11,REHIRE ITEM,0.0
2026-02-11,SERVICE,0.0
2026-02-11,INTREP,0.0
2026-02-11,MATERIALS,0.0
2026-02-11,LINK,0.0
2026-02-11,OTHER,0.0
2026-02-11,PURCHASECON,0.0
2026-02-11,WATER,0.0
2026-02-11,URINAL,0.0
2026-02-11,TRANSPORT,0.0
2026-02-11,SUBWORKS,0.0
2026-02-11,WINTER,0.0
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-11,SS30,100.0
2026-02-11,IBC,88.9
2026-02-11,SS20,88.9
2026-02-11,SS10,86.0
2026-02-11,SMOKE,85.7
2026-02-11,TANK,80.3
2026-02-11,STAIRS,79.3
2026-02-11,WC31,78.0
2026-02-11,WC21,77.1
2026-02-11,AV24,75.4
2026-02-11,BOOT,75.0
2026-02-11,MOBILE12,69.6
2026-02-11,STATIC24,69.2
2026-02-11,AV12,69.2
2026-02-11,AV20,68.2
2026-02-11,AV8,66.7
2026-02-11,SOLARLOO,65.9
2026-02-11,WCSTEP,65.4
2026-02-11,EVENTLOO,59.6
2026-02-11,AV32ECO,55.9
2026-02-11,AV32,55.6
2026-02-11,WC41,50.0
2026-02-11,PUMP,44.7
2026-02-11,DDALOO,44.4
2026-02-11,LOO,34.7
2026-02-11,WC51,33.3
2026-02-11,INTDEL,0.0
2026-02-11,INTCOL,0.0
2026-02-11,GENERATOR,0.0
2026-02-11,FURNITURE ITEMS,0.0
2026-02-11,INST/DISM,0.0
2026-02-11,INCSERVICE,0.0
2026-02-11,DAMAGE LABOUR,0.0
2026-02-11,EXTDEL,0.0
2026-02-11,EXTCOL,0.0
2026-02-11,DAMAGE WAIVER,0.0
2026-02-11,DAMAGE PARTS,0.0
2026-02-11,DAMAGE,0.0
2026-02-11,FUEL,0.0
2026-02-11,EXTREP,0.0
2026-02-11,REL,0.0
2026-02-11,REHIRE ITEM,0.0
2026-02-11,SERVICE,0.0
2026-02-11,INTREP,0.0
2026-02-11,MATERIALS,0.0
2026-02-11,LINK,0.0
2026-02-11,OTHER,0.0
2026-02-11,PURCHASECON,0.0
2026-02-11,WATER,0.0
2026-02-11,URINAL,0.0
2026-02-11,TRANSPORT,0.0
2026-02-11,SUBWORKS,0.0
2026-02-11,WINTER,0.0
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-11,SS30,100.0
2026-02-11,IBC,88.9
2026-02-11,SS20,88.9
2026-02-11,SS10,86.0
2026-02-11,SMOKE,85.7
2026-02-11,TANK,80.3
2026-02-11,STAIRS,79.3
2026-02-11,WC31,78.0
2026-02-11,WC21,77.1
2026-02-11,AV24,75.4
2026-02-11,BOOT,75.0
2026-02-11,MOBILE12,69.6
2026-02-11,STATIC24,69.2
2026-02-11,AV12,69.2
2026-02-11,AV20,68.2
2026-02-11,AV8,66.7
2026-02-11,SOLARLOO,65.9
2026-02-11,WCSTEP,65.4
2026-02-11,EVENTLOO,59.6
2026-02-11,AV32ECO,55.9
2026-02-11,AV32,55.6
2026-02-11,WC41,50.0
2026-02-11,PUMP,44.7
2026-02-11,DDALOO,44.4
2026-02-11,LOO,34.7
2026-02-11,WC51,33.3
2026-02-11,INTDEL,0.0
2026-02-11,INTCOL,0.0
2026-02-11,GENERATOR,0.0
2026-02-11,FURNITURE ITEMS,0.0
2026-02-11,INST/DISM,0.0
2026-02-11,INCSERVICE,0.0
2026-02-11,DAMAGE LABOUR,0.0
2026-02-11,EXTDEL,0.0
2026-02-11,EXTCOL,0.0
2026-02-11,DAMAGE WAIVER,0.0
2026-02-11,DAMAGE PARTS,0.0
2026-02-11,DAMAGE,0.0
2026-02-11,FUEL,0.0
2026-02-11,EXTREP,0.0
2026-02-11,REL,0.0
2026-02-11,REHIRE ITEM,0.0
2026-02-11,SERVICE,0.0
2026-02-11,INTREP,0.0
2026-02-11,MATERIALS,0.0
2026-02-11,LINK,0.0
2026-02-11,OTHER,0.0
2026-02-11,PURCHASECON,0.0
2026-02-11,WATER,0.0
2026-02-11,URINAL,0.0
2026-02-11,TRANSPORT,0.0
2026-02-11,SUBWORKS,0.0
2026-02-11,WINTER,0.0
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-11,SS30,100.0
2026-02-11,IBC,88.9
2026-02-11,SS20,88.9
2026-02-11,SS10,86.0
2026-02-11,SMOKE,85.7
2026-02-11,TANK,80.3
2026-02-11,STAIRS,79.3
2026-02-11,WC31,78.0
2026-02-11,WC21,77.1
2026-02-11,AV24,75.4
2026-02-11,BOOT,75.0
2026-02-11,MOBILE12,69.6
2026-02-11,STATIC24,69.2
2026-02-11,AV12,69.2
2026-02-11,AV20,68.2
2026-02-11,AV8,66.7
2026-02-11,SOLARLOO,65.9
2026-02-11,WCSTEP,65.4
2026-02-11,EVENTLOO,59.6
2026-02-11,AV32ECO,55.9
2026-02-11,AV32,55.6
2026-02-11,WC41,50.0
2026-02-11,PUMP,44.7
2026-02-11,DDALOO,44.4
2026-02-11,LOO,34.7
2026-02-11,WC51,33.3
2026-02-11,INTDEL,0.0
2026-02-11,INTCOL,0.0
2026-02-11,GENERATOR,0.0
2026-02-11,FURNITURE ITEMS,0.0
2026-02-11,INST/DISM,0.0
2026-02-11,INCSERVICE,0.0
2026-02-11,DAMAGE LABOUR,0.0
2026-02-11,EXTDEL,0.0
2026-02-11,EXTCOL,0.0
2026-02-11,DAMAGE WAIVER,0.0
2026-02-11,DAMAGE PARTS,0.0
2026-02-11,DAMAGE,0.0
2026-02-11,FUEL,0.0
2026-02-11,EXTREP,0.0
2026-02-11,REL,0.0
2026-02-11,REHIRE ITEM,0.0
2026-02-11,SERVICE,0.0
2026-02-11,INTREP,0.0
2026-02-11,MATERIALS,0.0
2026-02-11,LINK,0.0
2026-02-11,OTHER,0.0
2026-02-11,PURCHASECON,0.0
2026-02-11,WATER,0.0
2026-02-11,URINAL,0.0
2026-02-11,TRANSPORT,0.0
2026-02-11,SUBWORKS,0.0
2026-02-11,WINTER,0.0
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-11,SS30,100.0
2026-02-11,IBC,88.9
2026-02-11,SS20,88.9
2026-02-11,SS10,86.0
2026-02-11,SMOKE,85.7
2026-02-11,TANK,80.3
2026-02-11,STAIRS,79.3
2026-02-11,WC31,78.0
2026-02-11,WC21,77.1
2026-02-11,AV24,75.4
2026-02-11,BOOT,75.0
2026-02-11,MOBILE12,69.6
2026-02-11,STATIC24,69.2
2026-02-11,AV12,69.2
2026-02-11,AV20,68.2
2026-02-11,AV8,66.7
2026-02-11,SOLARLOO,65.9
2026-02-11,WCSTEP,65.4
2026-02-11,EVENTLOO,59.6
2026-02-11,AV32ECO,55.9
2026-02-11,AV32,55.6
2026-02-11,WC41,50.0
2026-02-11,PUMP,44.7
2026-02-11,DDALOO,44.4
2026-02-11,LOO,34.7
2026-02-11,WC51,33.3
2026-02-11,INTDEL,0.0
2026-02-11,INTCOL,0.0
2026-02-11,GENERATOR,0.0
2026-02-11,FURNITURE ITEMS,0.0
2026-02-11,INST/DISM,0.0
2026-02-11,INCSERVICE,0.0
2026-02-11,DAMAGE LABOUR,0.0
2026-02-11,EXTDEL,0.0
2026-02-11,EXTCOL,0.0
2026-02-11,DAMAGE WAIVER,0.0
2026-02-11,DAMAGE PARTS,0.0
2026-02-11,DAMAGE,0.0
2026-02-11,FUEL,0.0
2026-02-11,EXTREP,0.0
2026-02-11,REL,0.0
2026-02-11,REHIRE ITEM,0.0
2026-02-11,SERVICE,0.0
2026-02-11,INTREP,0.0
2026-02-11,MATERIALS,0.0
2026-02-11,LINK,0.0
2026-02-11,OTHER,0.0
2026-02-11,PURCHASECON,0.0
2026-02-11,WATER,0.0
2026-02-11,URINAL,0.0
2026-02-11,TRANSPORT,0.0
2026-02-11,SUBWORKS,0.0
2026-02-11,WINTER,0.0
2026-02-11,WSERVICE,0.0
2026-02-11,WWATER,0.0
2026-02-11,YARD WORKS,0.0
2026-02-13,SS30,100.0
2026-02-13,IBC,88.9
2026-02-13,SS20,88.9
2026-02-13,SS10,86.0
2026-02-13,SMOKE,85.7
2026-02-13,TANK,80.3
2026-02-13,STAIRS,79.3
2026-02-13,WC31,78.0
2026-02-13,WC21,77.1
2026-02-13,AV24,75.4
2026-02-13,BOOT,75.0
2026-02-13,MOBILE12,69.6
2026-02-13,STATIC24,69.2
2026-02-13,AV12,69.2
2026-02-13,AV20,68.2
2026-02-13,AV8,66.7
2026-02-13,SOLARLOO,65.9
2026-02-13,WCSTEP,65.4
2026-02-13,EVENTLOO,59.6
2026-02-13,AV32ECO,55.9
2026-02-13,AV32,55.6
2026-02-13,WC41,50.0
2026-02-13,PUMP,44.7
2026-02-13,DDALOO,44.4
2026-02-13,LOO,34.7
2026-02-13,WC51,33.3
2026-02-13,INTDEL,0.0
2026-02-13,INTCOL,0.0
2026-02-13,GENERATOR,0.0
2026-02-13,FURNITURE ITEMS,0.0
2026-02-13,INST/DISM,0.0
2026-02-13,INCSERVICE,0.0
2026-02-13,DAMAGE LABOUR,0.0
2026-02-13,EXTDEL,0.0
2026-02-13,EXTCOL,0.0
2026-02-13,DAMAGE WAIVER,0.0
2026-02-13,DAMAGE PARTS,0.0
2026-02-13,DAMAGE,0.0
2026-02-13,FUEL,0.0
2026-02-13,EXTREP,0.0
2026-02-13,REL,0.0
2026-02-13,REHIRE ITEM,0.0
2026-02-13,SERVICE,0.0
2026-02-13,INTREP,0.0
2026-02-13,MATERIALS,0.0
2026-02-13,LINK,0.0
2026-02-13,OTHER,0.0
2026-02-13,PURCHASECON,0.0
2026-02-13,WATER,0.0
2026-02-13,URINAL,0.0
2026-02-13,TRANSPORT,0.0
2026-02-13,SUBWORKS,0.0
2026-02-13,WINTER,0.0
2026-02-13,WSERVICE,0.0
2026-02-13,WWATER,0.0
2026-02-13,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
2026-02-18,INCSERVICE,0.0
2026-02-18,DAMAGE LABOUR,0.0
2026-02-18,EXTDEL,0.0
2026-02-18,EXTCOL,0.0
2026-02-18,DAMAGE WAIVER,0.0
2026-02-18,DAMAGE PARTS,0.0
2026-02-18,DAMAGE,0.0
2026-02-18,FUEL,0.0
2026-02-18,EXTREP,0.0
2026-02-18,REL,0.0
2026-02-18,REHIRE ITEM,0.0
2026-02-18,SERVICE,0.0
2026-02-18,INTREP,0.0
2026-02-18,MATERIALS,0.0
2026-02-18,LINK,0.0
2026-02-18,OTHER,0.0
2026-02-18,PURCHASECON,0.0
2026-02-18,WATER,0.0
2026-02-18,URINAL,0.0
2026-02-18,TRANSPORT,0.0
2026-02-18,SUBWORKS,0.0
2026-02-18,WINTER,0.0
2026-02-18,WSERVICE,0.0
2026-02-18,WWATER,0.0
2026-02-18,YARD WORKS,0.0
2026-02-18,SS30,100.0
2026-02-18,IBC,88.9
2026-02-18,SS20,88.9
2026-02-18,SS10,86.0
2026-02-18,SMOKE,85.7
2026-02-18,TANK,80.3
2026-02-18,STAIRS,79.3
2026-02-18,WC31,78.0
2026-02-18,WC21,77.1
2026-02-18,AV24,75.4
2026-02-18,BOOT,75.0
2026-02-18,MOBILE12,69.6
2026-02-18,STATIC24,69.2
2026-02-18,AV12,69.2
2026-02-18,AV20,68.2
2026-02-18,AV8,66.7
2026-02-18,SOLARLOO,65.9
2026-02-18,WCSTEP,65.4
2026-02-18,EVENTLOO,59.6
2026-02-18,AV32ECO,55.9
2026-02-18,AV32,55.6
2026-02-18,WC41,50.0
2026-02-18,PUMP,44.7
2026-02-18,DDALOO,44.4
2026-02-18,LOO,34.7
2026-02-18,WC51,33.3
2026-02-18,INTDEL,0.0
2026-02-18,INTCOL,0.0
2026-02-18,GENERATOR,0.0
2026-02-18,FURNITURE ITEMS,0.0
2026-02-18,INST/DISM,0.0
